dtVenda;vlVenda;cdCliente;cdProduto
05/11/2018 00:00;768.45;2842;5
10/24/2018 00:00:00;634.63;2842;5
02/01/2016 00:00;235.47;2842;5
05/05/2017 00:00;676.48;9670;5
3/26/2016 00:00:00;679.45;7325;5
06/03/2017 00:00;805.96;9670;5
03/11/2017 00:00;463.27;9670;3
06/01/2017 00:00;725.46;5194;3
9/14/2016 00:00:00;342.72;4630;4
03/12/2017 00:00;937.70;8796;4
11/29/2017 00:00:00;236.27;8796;4
7/22/2016 00:00:00;287.72;7325;4
2/22/2017 00:00:00;772.24;3808;5
6/26/2016 00:00:00;397.11;5543;5
8/20/2017 00:00:00;415.34;4629;5
2/26/2017 00:00:00;174.46;4629;5
3/29/2018 00:00:00;917.31;4629;4
3/24/2016 00:00:00;234.95;5543;4
08/08/2016 00:00;802.41;7108;5
3/23/2018 00:00:00;523.56;4725;5
7/19/2018 00:00:00;922.82;9385;4
12/21/2016 00:00:00;690.20;9385;5
03/07/2017 00:00;369.66;4630;5
11/28/2018 00:00:00;733.83;4630;4
3/28/2016 00:00:00;285.00;5194;5
3/19/2018 00:00:00;249.81;5758;5
9/24/2018 00:00:00;936.00;2842;5
03/01/2018 00:00;358.58;7325;5
4/18/2017 00:00:00;992.43;5813;4
9/18/2017 00:00:00;371.90;7108;5
8/18/2018 00:00:00;379.41;4630;5
4/13/2018 00:00:00;468.09;9670;5
8/19/2016 00:00:00;263.17;5608;3
4/15/2016 00:00:00;331.00;7325;5
4/27/2018 00:00:00;851.85;5758;4
8/28/2018 00:00:00;163.71;3705;4
7/24/2018 00:00:00;295.88;5194;5
5/30/2016 00:00:00;214.76;5543;5
05/04/2016 00:00;695.26;8796;4
10/01/2018 00:00;342.78;4629;4
7/27/2017 00:00:00;270.34;9670;4
10/19/2016 00:00:00;383.64;7215;4
06/08/2016 00:00;476.54;8671;5
5/16/2017 00:00:00;699.72;5194;5
11/13/2016 00:00:00;403.17;9670;5
06/09/2016 00:00;787.66;5758;5
01/10/2016 00:00;844.31;5813;3
05/01/2016 00:00;411.58;8671;5
06/10/2018 00:00;242.77;5393;5
11/11/2017 00:00;132.65;3705;4
5/14/2016 00:00:00;862.29;3705;4
3/30/2017 00:00:00;685.50;6682;5
8/24/2017 00:00:00;857.29;3705;5
9/25/2018 00:00:00;492.92;5393;5
08/12/2016 00:00;309.46;3808;4
12/06/2016 00:00;712.41;8796;5
07/01/2018 00:00;444.83;6682;4
01/12/2016 00:00;807.19;7325;5
3/23/2016 00:00:00;662.16;7473;5
11/30/2016 00:00:00;513.73;5758;5
6/20/2016 00:00:00;611.39;2650;4
2/26/2017 00:00:00;967.36;2842;4
07/02/2018 00:00;780.80;9385;5
09/11/2017 00:00;661.88;4629;4
7/21/2016 00:00:00;776.18;5543;5
12/28/2018 00:00:00;331.62;3160;5
9/27/2016 00:00:00;167.85;9385;4
07/11/2018 00:00;209.96;5194;5
11/07/2017 00:00;184.56;4629;4
8/15/2017 00:00:00;421.97;6682;5
11/16/2017 00:00:00;648.04;3808;5
1/21/2016 00:00:00;250.49;4725;4
11/12/2018 00:00;732.25;9670;5
10/08/2017 00:00;406.03;7473;5
01/09/2016 00:00;819.36;5758;4
1/18/2016 00:00:00;885.96;7473;5
7/17/2017 00:00:00;793.09;8671;5
5/23/2018 00:00:00;235.93;4725;5
01/11/2016 00:00;583.25;9385;3
05/10/2016 00:00;115.86;3808;5
3/28/2017 00:00:00;692.41;6682;5
3/25/2016 00:00:00;550.14;5393;5
7/31/2018 00:00:00;769.84;4629;4
10/01/2016 00:00;473.59;4629;4
8/19/2016 00:00:00;125.99;8671;4
1/24/2016 00:00:00;235.01;3808;3
11/19/2017 00:00:00;342.69;4630;4
8/29/2018 00:00:00;694.98;7473;4
04/12/2016 00:00;496.13;2650;5
09/02/2018 00:00;884.02;2650;5
08/07/2018 00:00;278.88;5758;5
7/23/2018 00:00:00;881.85;4629;5
10/07/2018 00:00;968.05;9670;5
11/17/2016 00:00:00;692.43;5393;5
12/16/2017 00:00:00;231.03;5813;4
7/24/2017 00:00:00;436.09;4725;4
10/17/2018 00:00:00;530.32;4630;5
10/05/2018 00:00;379.18;3705;5
3/14/2017 00:00:00;786.40;5393;4
5/24/2016 00:00:00;760.87;7108;5
9/25/2017 00:00:00;436.60;7215;5
10/02/2018 00:00;933.68;3160;5
03/01/2018 00:00;347.61;8671;4
9/29/2018 00:00:00;229.78;5608;5
11/17/2016 00:00:00;789.95;7325;5
11/14/2016 00:00:00;427.85;9670;5
9/14/2017 00:00:00;860.28;7325;4
7/16/2018 00:00:00;629.05;7108;5
3/20/2018 00:00:00;271.58;4630;5
8/31/2018 00:00:00;922.17;6682;5
01/03/2016 00:00;377.54;5813;5
1/23/2018 00:00:00;212.45;4630;5
05/12/2017 00:00;633.82;2650;5
07/10/2017 00:00;405.47;9385;5
5/14/2018 00:00:00;347.10;6682;5
8/21/2018 00:00:00;424.21;4629;4
01/06/2018 00:00;957.41;5813;4
3/22/2017 00:00:00;678.25;8796;4
11/09/2018 00:00;611.87;9385;3
12/17/2016 00:00:00;871.65;4629;5
12/09/2017 00:00;225.03;5543;4
09/04/2018 00:00;498.25;5194;4
8/16/2017 00:00:00;328.44;3705;4
11/07/2017 00:00;381.51;6682;5
04/10/2017 00:00;440.92;6763;5
1/18/2016 00:00:00;255.62;2842;4
8/31/2017 00:00:00;334.36;9385;5
9/17/2018 00:00:00;903.16;5543;5
11/03/2017 00:00;121.26;9385;4
12/25/2018 00:00:00;797.32;4630;5
05/09/2018 00:00;427.88;3160;5
5/20/2016 00:00:00;785.07;3160;5
11/19/2017 00:00:00;673.41;2842;5
07/04/2018 00:00;531.25;4725;5
1/28/2018 00:00:00;995.50;6763;4
8/27/2018 00:00:00;962.00;3808;5
11/06/2018 00:00;621.10;5194;5
4/22/2018 00:00:00;238.32;5194;5
04/04/2016 00:00;768.79;3808;5
3/22/2016 00:00:00;449.50;7108;5
5/31/2017 00:00:00;571.34;2842;4
12/20/2016 00:00:00;977.10;4725;5
03/03/2016 00:00;403.55;2842;5
03/07/2018 00:00;861.01;5194;5
03/04/2016 00:00;601.26;5393;5
9/17/2016 00:00:00;216.10;6682;4
1/29/2017 00:00:00;451.71;5194;5
04/06/2017 00:00;187.49;6682;5
04/07/2017 00:00;734.06;5608;5
4/21/2018 00:00:00;113.85;9385;5
05/07/2017 00:00;215.51;8671;5
11/28/2017 00:00:00;857.68;4630;5
05/10/2018 00:00;906.20;6682;5
3/22/2017 00:00:00;393.25;6763;5
7/27/2017 00:00:00;350.69;7108;5
09/02/2017 00:00;549.67;3705;4
11/12/2016 00:00;645.19;2650;4
9/14/2018 00:00:00;752.35;6763;5
04/11/2017 00:00;361.44;4629;4
11/23/2018 00:00:00;404.03;9385;5
10/19/2017 00:00:00;883.94;3808;5
07/03/2018 00:00;502.58;4725;2
06/02/2016 00:00;226.52;3808;5
11/14/2018 00:00:00;687.89;7215;4
6/15/2017 00:00:00;676.69;8671;5
4/19/2018 00:00:00;652.72;5543;5
10/12/2016 00:00;775.25;9385;5
11/01/2017 00:00;377.81;5608;5
2/25/2016 00:00:00;303.58;7215;4
8/25/2016 00:00:00;674.71;3160;5
1/28/2017 00:00:00;498.78;4629;4
01/02/2016 00:00;843.10;5194;4
6/16/2018 00:00:00;761.69;7325;5
6/22/2016 00:00:00;540.75;5194;5
11/08/2018 00:00;894.44;7108;5
03/03/2016 00:00;903.42;7108;5
1/19/2017 00:00:00;879.24;7325;4
09/08/2016 00:00;411.25;4725;4
4/14/2016 00:00:00;660.38;5543;5
8/14/2018 00:00:00;920.81;8671;4
8/27/2016 00:00:00;880.49;2842;5
01/01/2018 00:00;398.96;8671;3
02/08/2017 00:00;781.95;4725;4
11/16/2016 00:00:00;384.45;5758;3
04/06/2017 00:00;924.92;7473;5
9/13/2016 00:00:00;955.00;2842;5
10/30/2016 00:00:00;560.15;2650;5
02/06/2016 00:00;267.97;3808;5
7/13/2017 00:00:00;125.45;6682;5
04/11/2017 00:00;898.67;5608;5
01/05/2016 00:00;550.49;3705;4
02/06/2017 00:00;553.45;5608;5
10/19/2018 00:00:00;398.76;5758;5
02/01/2016 00:00;223.09;4725;4
12/06/2018 00:00;884.39;3705;5
04/08/2017 00:00;261.25;7325;5
9/23/2018 00:00:00;293.83;5393;3
4/30/2017 00:00:00;422.16;4630;5
02/02/2016 00:00;251.10;4630;3
07/07/2018 00:00;899.77;9385;5
3/16/2017 00:00:00;117.08;7108;3
12/06/2016 00:00;322.69;5758;4
6/29/2017 00:00:00;873.06;5194;4
7/29/2017 00:00:00;209.89;9385;4
7/25/2017 00:00:00;221.88;3808;5
4/19/2017 00:00:00;841.76;4725;5
8/15/2018 00:00:00;276.26;9385;5
8/31/2016 00:00:00;238.96;5758;4
08/04/2016 00:00;449.87;9385;4
04/12/2017 00:00;432.48;5608;4
03/05/2017 00:00;724.26;5393;4
10/31/2018 00:00:00;410.71;4630;5
04/02/2016 00:00;278.34;4725;5
11/15/2018 00:00:00;445.30;5543;5
05/12/2018 00:00;717.85;5543;5
8/15/2016 00:00:00;825.57;7215;4
06/03/2017 00:00;183.39;4629;5
03/04/2017 00:00;359.03;7215;5
04/10/2016 00:00;640.01;3160;4
10/05/2016 00:00;951.11;6682;5
7/21/2018 00:00:00;136.71;8671;5
3/24/2017 00:00:00;654.10;5194;4
04/06/2017 00:00;538.01;5194;5
7/26/2017 00:00:00;894.32;2842;4
12/06/2018 00:00;640.89;2842;5
10/11/2018 00:00;300.18;9385;5
2/13/2017 00:00:00;170.27;6763;4
7/16/2018 00:00:00;744.76;7215;4
01/01/2018 00:00;780.50;3705;4
10/21/2018 00:00:00;447.78;4629;5
6/14/2017 00:00:00;306.86;5393;5
12/19/2017 00:00:00;693.98;7108;5
1/15/2016 00:00:00;745.45;5543;5
4/22/2017 00:00:00;726.31;8671;5
1/29/2017 00:00:00;924.37;5543;5
12/25/2016 00:00:00;251.64;7325;4
5/19/2017 00:00:00;183.38;5194;5
1/22/2016 00:00:00;869.38;6682;5
4/14/2018 00:00:00;700.92;2842;5
12/10/2016 00:00;916.18;5758;4
03/07/2017 00:00;466.84;8671;4
10/06/2016 00:00;506.50;4629;4
11/14/2017 00:00:00;527.97;2842;4
11/20/2017 00:00:00;218.86;9670;4
1/18/2017 00:00:00;350.84;5813;5
12/28/2018 00:00:00;964.65;5758;5
12/16/2018 00:00:00;466.22;7215;5
12/28/2018 00:00:00;148.91;5194;3
10/13/2017 00:00:00;906.88;8796;5
2/24/2017 00:00:00;377.51;4629;4
3/24/2016 00:00:00;595.07;4629;5
10/11/2017 00:00;821.87;7108;5
5/22/2017 00:00:00;132.63;2650;5
5/18/2018 00:00:00;370.50;5393;5
03/04/2018 00:00;643.25;5608;4
08/12/2017 00:00;494.82;7473;5
02/08/2018 00:00;589.46;5608;5
02/03/2017 00:00;220.80;3160;5
3/21/2017 00:00:00;541.69;6682;4
11/05/2018 00:00;812.84;5758;5
05/06/2017 00:00;742.89;9385;3
9/25/2017 00:00:00;458.22;7325;5
11/02/2016 00:00;503.62;8671;5
9/22/2017 00:00:00;372.85;4725;5
3/20/2016 00:00:00;404.21;5194;5
12/25/2017 00:00:00;394.05;5813;5
06/12/2018 00:00;444.79;7473;5
10/15/2016 00:00:00;551.42;7325;5
3/27/2017 00:00:00;946.65;3160;5
2/23/2018 00:00:00;946.90;9670;4
3/15/2018 00:00:00;897.14;9385;5
6/22/2017 00:00:00;254.78;2650;5
06/11/2016 00:00;719.50;3705;5
03/11/2017 00:00;312.61;9385;2
11/17/2018 00:00:00;498.47;5393;5
11/18/2016 00:00:00;350.83;9385;5
12/08/2018 00:00;678.92;7473;5
6/18/2018 00:00:00;640.15;7473;5
1/18/2018 00:00:00;905.31;5608;5
3/26/2018 00:00:00;255.78;3160;4
5/29/2018 00:00:00;562.51;4725;5
6/14/2016 00:00:00;543.22;6763;4
12/08/2017 00:00;250.16;4629;5
3/14/2018 00:00:00;133.57;9385;3
11/11/2016 00:00;442.79;7473;5
06/06/2018 00:00;396.25;4630;3
11/18/2018 00:00:00;753.06;2842;5
12/25/2017 00:00:00;442.41;7473;5
4/24/2018 00:00:00;558.25;2650;5
4/30/2016 00:00:00;243.38;4725;5
9/13/2016 00:00:00;386.90;3705;5
4/30/2017 00:00:00;380.72;7473;5
03/10/2017 00:00;834.23;7325;5
05/06/2017 00:00;858.26;9385;4
11/17/2016 00:00:00;154.68;8796;5
7/22/2018 00:00:00;762.35;5543;5
2/15/2018 00:00:00;512.21;9670;5
12/05/2016 00:00;646.00;4629;5
01/05/2018 00:00;734.61;4629;5
2/13/2016 00:00:00;890.08;9670;5
11/08/2017 00:00;759.96;5758;5
1/17/2016 00:00:00;208.64;9385;4
01/11/2017 00:00;272.11;8796;5
03/02/2018 00:00;226.15;2842;5
09/12/2017 00:00;848.32;9670;4
05/07/2017 00:00;445.04;2842;5
5/27/2016 00:00:00;971.32;6763;3
5/29/2017 00:00:00;636.16;7108;4
11/24/2016 00:00:00;115.90;7473;5
7/13/2016 00:00:00;841.32;2650;4
01/01/2016 00:00;978.77;3808;5
12/15/2017 00:00:00;540.04;5608;5
10/21/2016 00:00:00;402.84;4629;4
10/09/2016 00:00;263.54;5543;5
07/06/2016 00:00;860.29;8671;4
07/01/2018 00:00;234.87;8796;5
7/16/2016 00:00:00;343.31;3160;5
03/03/2016 00:00;547.69;3705;5
11/29/2016 00:00:00;974.69;9670;4
2/25/2017 00:00:00;407.16;5543;5
7/16/2017 00:00:00;147.38;5194;5
2/18/2016 00:00:00;331.57;2842;4
6/21/2018 00:00:00;352.19;7473;5
01/05/2017 00:00;317.10;6682;5
08/10/2017 00:00;264.15;4629;5
11/02/2016 00:00;338.40;2650;4
09/06/2016 00:00;818.01;9385;5
12/05/2016 00:00;446.72;7325;5
10/22/2017 00:00:00;897.38;9670;5
10/18/2016 00:00:00;245.31;4630;5
10/16/2018 00:00:00;423.16;2650;5
4/22/2017 00:00:00;189.76;3705;5
2/24/2016 00:00:00;470.23;5194;5
09/07/2018 00:00;321.60;6682;5
1/31/2016 00:00:00;292.41;7108;5
09/06/2017 00:00;803.40;3705;4
08/08/2018 00:00;487.49;3705;5
5/29/2016 00:00:00;169.61;3705;4
04/02/2017 00:00;533.21;5543;5
3/17/2017 00:00:00;441.51;3808;5
7/20/2018 00:00:00;426.19;6763;4
02/04/2017 00:00;592.18;7108;4
12/15/2016 00:00:00;318.43;7473;5
7/21/2016 00:00:00;186.52;9670;4
10/13/2017 00:00:00;368.45;4629;5
8/15/2017 00:00:00;518.88;5608;4
06/10/2016 00:00;745.94;5813;5
10/01/2018 00:00;206.13;6682;5
01/11/2018 00:00;608.10;5608;5
5/22/2018 00:00:00;840.63;7108;5
9/23/2017 00:00:00;642.62;9670;4
3/15/2016 00:00:00;680.74;3808;5
8/19/2018 00:00:00;940.53;4630;5
12/16/2016 00:00:00;808.00;3705;5
8/18/2018 00:00:00;796.00;3808;5
12/17/2016 00:00:00;642.95;3160;5
2/24/2017 00:00:00;894.13;6682;3
10/28/2017 00:00:00;197.13;4630;4
1/18/2018 00:00:00;219.83;5608;4
02/06/2018 00:00;909.17;5813;4
7/17/2017 00:00:00;357.41;7473;4
1/14/2017 00:00:00;295.41;5758;4
09/01/2016 00:00;748.42;6682;4
1/27/2017 00:00:00;887.52;7473;5
10/21/2017 00:00:00;150.40;5758;5
1/22/2017 00:00:00;719.20;5758;5
9/19/2016 00:00:00;790.48;8671;5
9/29/2016 00:00:00;882.92;8796;5
12/18/2016 00:00:00;912.32;6682;5
08/07/2018 00:00;560.60;5608;5
6/17/2017 00:00:00;984.89;6682;4
02/06/2017 00:00;733.32;6682;5
10/31/2018 00:00:00;434.94;3705;5
04/12/2017 00:00;291.45;2650;5
8/17/2016 00:00:00;917.41;5543;5
4/21/2016 00:00:00;644.08;7473;4
10/30/2018 00:00:00;939.32;7325;5
01/09/2018 00:00;346.37;7325;4
08/10/2018 00:00;472.26;3808;4
03/07/2018 00:00;861.52;6763;5
6/16/2016 00:00:00;537.14;7215;5
6/15/2017 00:00:00;314.22;7325;4
05/12/2016 00:00;615.05;2650;4
6/28/2016 00:00:00;884.03;5758;3
05/05/2017 00:00;810.82;7215;5
10/09/2016 00:00;818.27;5543;5
07/04/2016 00:00;490.33;3705;3
07/11/2017 00:00;505.43;7473;5
1/22/2016 00:00:00;163.13;3808;5
11/19/2016 00:00:00;258.82;4630;4
07/07/2018 00:00;291.28;3160;3
4/30/2017 00:00:00;382.69;7215;4
7/16/2017 00:00:00;372.52;5393;3
11/26/2018 00:00:00;567.87;7325;5
12/17/2016 00:00:00;539.56;5608;4
7/16/2017 00:00:00;423.24;9385;5
7/26/2018 00:00:00;977.60;4630;5
05/11/2016 00:00;855.04;6682;5
1/28/2016 00:00:00;853.28;8671;4
12/20/2017 00:00:00;573.13;3808;4
12/04/2018 00:00;348.42;4630;5
10/23/2016 00:00:00;681.37;5758;5
10/06/2016 00:00;741.84;5194;4
01/05/2017 00:00;902.22;5608;4
04/05/2018 00:00;652.45;9670;5
8/15/2016 00:00:00;296.50;5608;5
07/06/2018 00:00;384.36;9385;4
06/11/2016 00:00;971.15;5813;5
03/10/2016 00:00;549.47;3160;5
11/25/2018 00:00:00;380.36;3160;5
12/24/2016 00:00:00;153.94;9670;4
07/03/2016 00:00;817.73;9385;5
10/29/2017 00:00:00;366.25;5393;4
09/07/2017 00:00;366.55;5393;4
8/16/2016 00:00:00;204.37;8671;5
2/18/2018 00:00:00;449.52;8796;4
12/11/2018 00:00;743.91;6682;5
02/04/2018 00:00;339.46;4630;5
5/14/2018 00:00:00;852.58;7215;4
01/11/2016 00:00;576.33;3808;4
6/30/2016 00:00:00;545.65;7325;5
4/24/2018 00:00:00;947.72;5194;5
01/01/2018 00:00;497.10;7325;5
12/04/2017 00:00;797.34;6682;5
11/23/2016 00:00:00;520.62;9670;5
9/28/2017 00:00:00;122.04;2842;5
8/28/2017 00:00:00;492.63;3705;5
9/20/2016 00:00:00;741.67;4630;5
07/06/2018 00:00;176.83;4725;4
1/16/2017 00:00:00;634.94;5758;5
02/05/2017 00:00;720.23;8671;5
3/23/2018 00:00:00;820.92;3705;3
11/02/2018 00:00;402.87;3160;5
2/18/2017 00:00:00;973.98;6763;5
3/19/2016 00:00:00;461.87;9385;4
12/25/2018 00:00:00;885.31;7108;5
6/16/2016 00:00:00;847.79;5194;3
11/21/2018 00:00:00;802.59;7473;5
04/06/2017 00:00;958.70;5194;5
11/05/2018 00:00;928.96;5194;5
04/11/2018 00:00;494.88;9385;4
05/02/2018 00:00;621.60;5758;3
1/16/2018 00:00:00;448.59;3808;4
07/06/2017 00:00;821.56;7473;4
11/18/2017 00:00:00;814.95;2842;5
03/01/2016 00:00;124.45;8671;4
08/09/2016 00:00;677.51;3160;5
08/03/2017 00:00;325.45;4725;5
3/21/2017 00:00:00;199.46;5608;5
3/22/2017 00:00:00;238.77;8796;5
1/25/2017 00:00:00;703.21;3160;5
05/08/2016 00:00;919.41;5758;5
9/14/2016 00:00:00;220.79;3808;3
03/01/2018 00:00;730.79;4725;5
06/04/2016 00:00;246.77;5813;5
09/03/2016 00:00;379.43;4630;5
10/30/2017 00:00:00;378.57;5608;3
9/24/2018 00:00:00;524.53;6682;4
2/24/2018 00:00:00;684.89;4629;3
11/30/2016 00:00:00;550.06;7473;5
4/16/2017 00:00:00;607.18;7215;3
10/17/2016 00:00:00;806.39;7108;4
11/03/2018 00:00;519.03;6682;5
4/17/2018 00:00:00;621.75;6763;5
10/05/2016 00:00;245.40;6763;5
12/07/2018 00:00;729.84;7473;5
7/23/2018 00:00:00;610.15;5758;3
12/17/2017 00:00:00;214.48;8796;5
01/04/2016 00:00;816.34;7215;5
3/24/2018 00:00:00;279.74;5608;5
12/27/2016 00:00:00;559.62;8671;5
08/11/2018 00:00;926.87;3808;4
5/13/2018 00:00:00;172.80;3160;4
9/15/2017 00:00:00;963.71;6763;5
03/07/2018 00:00;254.37;3160;5
1/27/2018 00:00:00;188.37;5393;5
04/09/2017 00:00;262.24;5813;5
3/21/2016 00:00:00;236.61;8796;5
03/01/2016 00:00;191.92;5194;5
6/24/2017 00:00:00;435.31;3160;5
11/04/2018 00:00;733.45;9385;5
6/17/2018 00:00:00;659.26;4630;5
07/10/2016 00:00;263.29;2650;4
2/19/2017 00:00:00;422.65;7473;3
07/01/2017 00:00;477.09;7108;5
8/24/2016 00:00:00;487.72;3160;5
07/10/2016 00:00;710.40;5758;5
03/09/2016 00:00;554.57;2842;5
1/24/2018 00:00:00;758.73;5813;5
02/10/2017 00:00;759.56;8671;5
07/01/2016 00:00;859.52;2650;5
7/16/2018 00:00:00;449.92;4725;5
12/22/2016 00:00:00;673.56;3705;5
06/01/2018 00:00;438.89;2842;4
11/01/2017 00:00;197.91;3808;5
03/10/2018 00:00;993.99;7108;5
10/01/2017 00:00;961.66;5608;5
11/08/2016 00:00;291.38;8671;4
8/26/2016 00:00:00;326.47;8671;5
9/15/2018 00:00:00;437.22;7473;5
5/16/2016 00:00:00;555.28;9670;3
04/06/2017 00:00;500.80;4629;5
10/09/2017 00:00;724.47;4725;4
9/15/2018 00:00:00;730.50;5608;5
3/28/2018 00:00:00;330.41;6682;5
3/23/2016 00:00:00;528.70;7108;5
11/29/2018 00:00:00;182.80;3160;5
4/19/2017 00:00:00;821.92;4629;5
12/20/2018 00:00:00;983.05;8796;4
07/01/2018 00:00;588.68;2842;5
9/14/2018 00:00:00;705.17;3705;2
11/14/2016 00:00:00;133.76;8671;4
1/17/2016 00:00:00;136.63;7215;4
10/13/2016 00:00:00;942.50;9670;4
7/18/2016 00:00:00;113.80;5758;5
5/28/2018 00:00:00;146.04;7108;4
10/29/2016 00:00:00;615.64;8671;5
9/13/2017 00:00:00;645.40;5608;5
10/23/2016 00:00:00;728.96;4629;5
10/20/2016 00:00:00;235.87;6763;4
4/23/2017 00:00:00;896.60;6763;5
4/14/2018 00:00:00;400.00;5393;5
05/03/2018 00:00;385.57;5608;4
05/10/2018 00:00;138.21;3160;5
2/19/2016 00:00:00;949.14;5543;3
10/28/2018 00:00:00;439.36;2650;5
1/15/2016 00:00:00;537.08;7325;4
2/28/2017 00:00:00;298.43;4725;5
2/28/2018 00:00:00;629.70;9670;5
8/28/2017 00:00:00;277.97;3808;5
08/02/2017 00:00;934.46;5393;4
7/22/2016 00:00:00;546.79;7215;5
11/18/2017 00:00:00;166.69;6763;4
05/07/2017 00:00;432.26;7473;5
6/23/2016 00:00:00;767.47;9385;5
10/25/2017 00:00:00;607.28;5543;4
09/08/2017 00:00;323.46;7215;5
4/16/2018 00:00:00;309.70;2650;4
07/05/2016 00:00;371.38;4629;5
04/06/2018 00:00;589.95;5608;4
5/27/2016 00:00:00;857.49;3808;4
2/19/2017 00:00:00;902.15;4725;5
10/10/2017 00:00;998.43;5758;5
2/13/2018 00:00:00;723.16;8796;5
07/11/2016 00:00;753.78;5758;5
09/02/2017 00:00;963.72;9670;5
12/16/2017 00:00:00;325.01;2842;5
2/27/2018 00:00:00;617.11;5608;4
11/13/2016 00:00:00;816.31;6682;4
6/13/2018 00:00:00;282.33;5813;5
01/03/2016 00:00;522.09;5393;5
05/06/2016 00:00;575.77;5393;4
6/14/2018 00:00:00;411.66;7325;5
5/23/2018 00:00:00;450.76;5813;5
11/26/2017 00:00:00;412.50;3160;4
3/25/2017 00:00:00;862.27;2842;5
2/14/2018 00:00:00;195.29;7473;5
11/07/2016 00:00;869.14;6763;4
07/01/2018 00:00;167.40;9385;5
11/27/2018 00:00:00;761.51;9385;4
10/28/2018 00:00:00;424.10;3808;4
11/29/2018 00:00:00;306.30;4725;4
11/12/2016 00:00;705.14;3160;4
12/17/2016 00:00:00;389.49;8671;5
10/02/2016 00:00;823.09;7108;3
01/04/2018 00:00;518.30;6682;5
9/26/2018 00:00:00;241.64;3705;5
6/23/2017 00:00:00;903.20;3705;4
10/12/2017 00:00;659.90;7108;5
12/16/2016 00:00:00;392.60;5543;4
6/17/2016 00:00:00;359.00;9670;5
11/28/2016 00:00:00;352.11;7325;5
12/24/2016 00:00:00;854.43;5543;5
10/14/2017 00:00:00;267.50;3808;5
11/15/2017 00:00:00;172.34;5393;4
11/29/2016 00:00:00;357.77;5194;5
01/09/2018 00:00;614.68;4630;4
10/21/2016 00:00:00;967.59;5543;5
10/14/2017 00:00:00;267.03;8796;5
06/05/2016 00:00;870.12;2650;5
7/19/2016 00:00:00;740.63;5393;4
03/03/2016 00:00;361.90;5393;4
04/05/2016 00:00;446.85;5393;5
11/12/2016 00:00;980.56;8671;4
01/03/2016 00:00;452.37;5194;5
03/03/2016 00:00;974.27;2650;4
04/10/2017 00:00;185.72;3705;5
1/22/2018 00:00:00;404.19;4630;5
06/09/2018 00:00;455.43;7108;4
4/22/2018 00:00:00;921.82;5543;5
09/12/2016 00:00;737.59;6682;4
2/15/2016 00:00:00;248.22;5758;4
9/23/2017 00:00:00;363.39;2650;5
6/27/2017 00:00:00;367.89;3160;4
12/21/2018 00:00:00;152.40;7108;5
03/06/2017 00:00;878.58;4629;4
07/10/2017 00:00;848.21;7215;5
09/07/2017 00:00;276.18;2650;5
03/12/2017 00:00;652.18;8796;5
04/10/2016 00:00;370.54;2842;5
8/13/2018 00:00:00;280.59;3808;5
05/09/2016 00:00;883.84;5194;5
8/25/2018 00:00:00;878.48;4725;4
09/03/2018 00:00;547.78;5194;5
3/28/2017 00:00:00;518.78;5393;4
7/18/2018 00:00:00;579.36;7473;5
7/18/2016 00:00:00;178.16;4630;4
11/22/2018 00:00:00;328.23;6682;4
12/01/2018 00:00;876.23;4629;5
02/07/2016 00:00;272.37;2650;5
8/21/2018 00:00:00;543.46;5393;5
7/18/2017 00:00:00;546.06;6763;5
08/02/2017 00:00;956.25;5393;5
12/28/2018 00:00:00;233.61;3808;5
12/18/2017 00:00:00;915.06;3808;5
10/26/2016 00:00:00;940.49;4725;5
8/16/2016 00:00:00;367.51;3705;4
05/06/2018 00:00;788.49;5608;5
06/12/2017 00:00;240.77;3705;4
9/25/2018 00:00:00;248.41;5393;4
10/22/2017 00:00:00;917.31;4629;5
9/17/2018 00:00:00;485.85;2842;4
12/14/2017 00:00:00;745.14;4630;4
1/28/2017 00:00:00;163.99;7215;4
04/12/2018 00:00;869.86;6763;5
11/04/2017 00:00;449.94;6763;5
01/11/2017 00:00;778.74;3808;4
12/25/2018 00:00:00;624.83;7473;5
8/15/2016 00:00:00;307.99;3160;5
8/16/2016 00:00:00;936.19;5543;5
04/01/2017 00:00;448.50;5393;5
1/23/2016 00:00:00;278.13;7473;4
08/05/2017 00:00;909.20;5608;5
07/02/2017 00:00;878.56;4629;4
9/30/2017 00:00:00;152.29;5813;4
02/04/2018 00:00;655.14;7215;4
06/03/2016 00:00;756.15;5813;4
05/10/2016 00:00;627.76;7108;5
12/05/2016 00:00;894.35;5608;4
01/04/2017 00:00;252.84;4630;5
11/15/2018 00:00:00;415.76;7215;4
12/15/2018 00:00:00;889.26;6763;4
07/01/2016 00:00;150.85;7473;4
10/02/2016 00:00;841.23;3705;5
7/28/2016 00:00:00;569.32;5194;5
11/22/2017 00:00:00;373.56;7108;4
4/26/2016 00:00:00;387.35;4629;5
12/22/2016 00:00:00;755.36;3705;4
11/07/2018 00:00;999.65;9670;5
02/12/2017 00:00;913.58;2842;5
09/06/2016 00:00;696.61;9385;5
02/06/2017 00:00;343.85;7325;5
6/22/2018 00:00:00;198.68;3808;5
11/06/2017 00:00;904.34;5813;5
8/19/2018 00:00:00;968.98;8796;5
06/07/2018 00:00;975.37;5393;5
03/11/2016 00:00;940.49;9385;5
05/02/2017 00:00;364.06;5194;5
1/16/2016 00:00:00;621.53;9385;5
